rank,track_name,artist_name,album_name,play_count,total_ms,total_hours,spotify_uri
1257,Abusey Junction,Kokoroko,KOKOROKO,13,5173662,1.44,spotify:track:3W4IoNW4011i8qfCwN75Va
1258,Roy Keane,Brame & Hamo,Club Orange EP,13,4992306,1.39,spotify:track:4YU7kjwU5ebyKS9QzkcAFK
1259,Disco Rout - Tuff City Kids Remix,Legowelt,Disco Rout Remixes,13,4947210,1.37,spotify:track:50YYgxAXUHuZTK3FD2BcnX
1260,Dancing Skies,Gathering in Jazz,Stardust,13,4775692,1.33,spotify:track:3IOqL22BqFIYrukz9wIbwQ
1261,Mydonna - Alternate Cut,Coeo,Mydonna,13,4669135,1.3,spotify:track:30DjBG7iNoC7H6xRmj5kki
1262,Ytaca - Manuel De La Mare Stealth Mix,Alex Kenji,Emotional Heartbeats Vol. 1,13,4645655,1.29,spotify:track:1sqchLy8nvQZwjdM49zGSl
1263,All that matters,Kölsch,1977,13,4613817,1.28,spotify:track:5hGBJKU8aJaZPVSV7NxoTp
1264,The Glow of Love,Change,The Glow of Love (Original Album and Rare Tracks),13,4510050,1.25,spotify:track:6w9g12jpHCPCuvYVX7vLLG
1265,The Repo Man,Jensen Interceptor,"Dance Trax, Vol. 19",13,4435836,1.23,spotify:track:7n4ptHyTR7SSGBmiii5mJG
1266,Love Endeavor (Maurice Fulton Remix) - Mixed,Alice Smith,Weekends and Beginnings,13,4286050,1.19,spotify:track:0oGM4LIuCrXG5aYOAu6ANJ
1267,You Rock Me - Long Version,Larry Heard,E.P.,13,4222051,1.17,spotify:track:4706xUPwNxD438vIJ3ELxq
1268,Do You Wanna Funk?,Patrick Cowley,Patrick Cowley: The Ultimate Collection,13,4184134,1.16,spotify:track:7u1FUecu9iOM7AkEUHz1ce
1269,Sober Raving,VTSS,HELLCAT VOL.1,13,4183211,1.16,spotify:track:21IS2Vz3ay71PldeoPT7C9
1270,El Bandido,Nicolas Jaar,Significant Others,13,4149601,1.15,spotify:track:0YQznyH9mJn6UTwWFHqy4b
1271,On The Run,Saib,On The Run,13,4147265,1.15,spotify:track:5SmZffmjdxAoXRy4MqK6Ot
1272,Wayawaya,Zoom,Gumba Fire: Bubblegum Soul & Synth Boogie in 1980s South Africa,13,4123120,1.15,spotify:track:1B8UXhXmHGIbNlJUaSjsAm
1273,Enlevez-moi ça,Voilaaa,On te l'avait dit,13,4093161,1.14,spotify:track:49AjaOxHXX3AOAGnyTbC1x
1274,Hamdi - Original Mix,Nachtbraker,Misses Madame Mademoiselle EP,13,4011098,1.11,spotify:track:3Fs6UMruMFLx7J9DjNduyy
1275,Highland Spring,No Moon,No Moon - 653 Miles,13,3759798,1.04,spotify:track:60TDsVJOykK9Dt39UigjXM
1276,Slice Me Nice - Re-Recording,Fancy,I Love Fancy,13,3737019,1.04,spotify:track:10iQYe4aeJxlsFMaHyWoWa
1277,Lost in Music - 1995 Remaster,Sister Sledge,We Are Family,13,3736703,1.04,spotify:track:47eSFHsPDVJwssTTG62Af3
1278,Girlfriend (feat. Dâm-Funk) [Palms Trax Remix],Christine and the Queens,"Girlfriend / Damn, dis-moi (feat. Dâm-Funk) [Remixes]",13,3702486,1.03,spotify:track:0rsGs3YkaLfZj6AZXKRL7B
1279,De Formule,De Jeugd Van Tegenwoordig,"""Ja, natúúrlijk!""",13,3563390,0.99,spotify:track:0CzdlV0jR51z8VsoLejnTs
1280,The Passenger,Iggy Pop,Lust For Life,13,3559571,0.99,spotify:track:15BQ7vEDv2LJuh8TxWIhtd
1281,Nothing Really Ends,dEUS,Pocket Revolution,13,3396736,0.94,spotify:track:1WvInhbItBzIuuVpQIXgPP
1282,Losing My Religion,R.E.M.,Out Of Time,13,3371862,0.94,spotify:track:31AOj9sFz2gM0O3hMARRBx
1283,russian porn magazine,Vladimir Dubyshkin,Pornographic Novel,13,3325582,0.92,spotify:track:764FhIvhhpu1Krl2DOQTLK
1284,Boogie Wonderland,"Earth, Wind & Fire",I Am,13,3230392,0.9,spotify:track:6ztstiyZL6FXzh4aG46ZPD
1285,Walk Of Life,Dire Straits,Brothers In Arms - 20th Anniversary Edition,13,3221908,0.89,spotify:track:6HMFtoMvv6n6Q2eOyPFyne
1286,I'll Be Seeing You,Phillip Love,East River EP,13,3162949,0.88,spotify:track:6V5OcaQior9q7a8r4b93M5
1287,Down To The Waterline,Dire Straits,Dire Straits,13,3100817,0.86,spotify:track:7fYKKFD0jiSlMDgG9IUs1q
1288,Love Spy,Mike Mareen,The Best Singles,13,3093301,0.86,spotify:track:7p2mWw8scgdtFXygjl42Hz
1289,Part Four,Paul Kalkbrenner,Parts of Life,13,3087675,0.86,spotify:track:3pQK5lgb8S01XeIWwHRSLH
1290,I Sat by the Ocean,Queens of the Stone Age,...Like Clockwork,13,3062255,0.85,spotify:track:1D3YGmST01Ba0WRiT7THPG
1291,RIBBIT JAM,ELWD,RIBBIT JAM,13,2950750,0.82,spotify:track:4n3MaEbcQnGEuy7noSMX1O
1292,More Sekele Movement (Papa Ni Mama),Pasteur Lappe,African Funk Experimentals (1979 to 1981),13,2901373,0.81,spotify:track:3z5OAhAIJ5ODAeBLcidYLn
1293,Someone To Watch Over Me,Paul Moretti Trio,Cheek To Cheek,13,2900393,0.81,spotify:track:42yJPYOs9v9OikUdrJyHTj
1294,Voulez-Vous Coucher Avec Moi,Axeela,Voulez-Vous Coucher Avec Moi,13,2899294,0.81,spotify:track:1Lui7ak7meG11LfvLCx6jG
1295,Pain,Boy Harsher,Lesser Man EP,13,2810889,0.78,spotify:track:13HYthybjhM3iyWcfl8VcN
1296,Unwritten,Natasha Bedingfield,Unwritten,13,2771537,0.77,spotify:track:3U5JVgI2x4rDyHGObzJfNf
1297,Timecode - Edit,Justus Köhncke,Doppelleben,13,2756755,0.77,spotify:track:0FaxWqBwLLSxBfR0jMIgAA
1298,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),13,2716753,0.75,spotify:track:7ef4DlsgrMEH11cDZd32M6
1299,Can't Remember,Gabber Eleganza,The Real Life,13,2659863,0.74,spotify:track:0m0AR2mZSNXV2xF0ZGjGsm
1300,Don Quichotte - No Estan Aqui,Magazine 60,Magazine 60 Best Of,13,2639314,0.73,spotify:track:5Q3ZwSU1Pods1gs6SYJPmG
1301,"Softly, as in a Morning Sunrise",Art Kingsley,Maiden Voyage,13,2623495,0.73,spotify:track:07OtQ17XO7T6wHwsYxGICe
1302,Tijdmachine,Dio,Rock & Roll,13,2621722,0.73,spotify:track:0xhWYqbieArhuGsYn9ADzF
1303,Alfie,Mitchell Jackson Quartet,Soul Eyes,13,2620027,0.73,spotify:track:1XQ0uVtsvHB9z90gMgQLwh
1304,Garden Party,Roman Flügel,Garden Party,13,2617695,0.73,spotify:track:02lWvvpZeShhBCwP3ScOlu
1305,Private Guy,Le Le,Partytime,13,2617602,0.73,spotify:track:2Y2ORU3ySNlTlg9JQRcQ2z
1306,Meu Rio,Toco,Memoria,13,2614052,0.73,spotify:track:5vAyWyk8hC9DKqGcF7C1q7
1307,Ik Wou Dat Ik Jou Was,Veldhuis & Kemper,Half Zo Echt,13,2596559,0.72,spotify:track:5t6mxGSbrfKjocqUlsyAZH
1308,Let's Stay Together,Al Green,Let's Stay Together,13,2591628,0.72,spotify:track:63xdwScd1Ai1GigAwQxE8y
1309,Ooh La,The Kooks,Inside In / Inside Out,13,2575737,0.72,spotify:track:2Uf9WTBWMA8S9Lh3k3Rui6
1310,Группа крови,Kino,Группа крови,13,2547128,0.71,spotify:track:4iRg9tHDgmRPvv56IC46Pl
1311,Don't Stop Me Now - Remastered 2011,Queen,Jazz,13,2523067,0.7,spotify:track:5T8EDUDqKcs6OSOwEsfqG7
1312,Elephant,Tame Impala,Lonerism,13,2520442,0.7,spotify:track:6qZjm61s6u8Ead9sWxCDro
1313,Sex on Fire,Kings of Leon,Only By The Night,13,2504308,0.7,spotify:track:0ntQJM78wzOLVeCUAW7Y45
1314,Lobster Telephone - Edit,Peggy Gou,Lobster Telephone,13,2431627,0.68,spotify:track:6vrsFaISBLBKzQGZmqDnxK
1315,More Than A Woman,Bee Gees,Greatest,13,2407971,0.67,spotify:track:49OMJ1prsRA7ZYgrAjz70c
1316,I Felt Love,Blue Hawaii,Under 1 House,13,2401551,0.67,spotify:track:3m04gMIUG6HgYHn65fy5Xt
1317,Komkommers,Le Le,Partytime,13,2349257,0.65,spotify:track:6ycAar9XrnEnmb9FnCoFFG
1318,Hey Joe,Jimi Hendrix,Are You Experienced,13,2274098,0.63,spotify:track:0NWPxcsf5vdjdiFUI8NgkP
1319,Lotus 72 D - Fast Version,Zé Roberto,Lotus 72 D,13,2263040,0.63,spotify:track:7rtcBPsHDLeYW9cHDrO0NB
1320,When a Man Loves a Woman,Percy Sledge,When a Man Loves a Woman,13,2261546,0.63,spotify:track:51FpzuGkRYXFgsE2zXt9av
1321,Sonder,Barry Can't Swim,More Content,13,2207622,0.61,spotify:track:2wynpXzuXf6Cvf2MqHYA9Z
1322,Everyday People,Prok & Fitch,Everyday People,13,2150389,0.6,spotify:track:4tMEpQvLCdAwL5r2KvVWjX
1323,We Just,Moses,"Disco Dance Anni '80, Vol. 2",13,2117347,0.59,spotify:track:539USDrn8ai4zTwhmX6Ygo
1324,Con Altura,ROSALÍA,Con Altura,13,2091015,0.58,spotify:track:2qG5sZ7Si6sdK74qLxedYM
1325,Clothes,Bad Boy Chiller Crew,Charva Anthems EP,13,1990210,0.55,spotify:track:3Vexo4GX6tW6LGVqVOThbu
1326,Brianstorm,Arctic Monkeys,Favourite Worst Nightmare,13,1980005,0.55,spotify:track:7f9I5WdyXm5q1XqnSYgQZb
1327,California Dreamin' - Single Version,The Mamas & The Papas,If You Can Believe Your Eyes & Ears,13,1975223,0.55,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ
1328,Hei! Você,Dom Salvador & Abolição,Série Samba Soul,13,1914128,0.53,spotify:track:3Ztfe3UOfRkjTpajSYZ4qy
1329,My World Is Empty Without You,The Supremes,I Hear A Symphony,13,1912861,0.53,spotify:track:1kFCFfR5q4VO02KtYguXgh
1330,Guns Up,Bad Boy Chiller Crew,Full Wack No Brakes,13,1879808,0.52,spotify:track:2Vis5sAhvCrpViLKZQrWF7
1331,VOY A LLeVARTE PA PR,Bad Bunny,DeBÍ TiRAR MáS FOToS,13,1829793,0.51,spotify:track:59D4DOkspUbWyMmbAPQkxZ
1332,Xingu,Al Dobson Jr.,Rye Lane (Vol. 2 & 3),13,1796353,0.5,spotify:track:6yBGuez6pjBuDCAZJOq65L
1333,TO THE MOON,JNR CHOI,TO THE MOON,13,1769469,0.49,spotify:track:5vUnjhBzRJJIAOJPde6zDx
1334,Melhor Se Acostumar,Pedro Mizutani,Melhor Se Acostumar,13,1555033,0.43,spotify:track:4TL1jHZo6CCa43qqLIAcob
1335,Handsome Hansi,Tremendous Aron,Handsome Hansi,13,1510507,0.42,spotify:track:4UUJH587MGnVK4DLyyPf6g
1336,Chlamydia,Vic Cle,In M'n Bubbel,13,1395099,0.39,spotify:track:0XceO6ViGeeYMJZurqgEmL
1337,Finally - Danny Krivit / Steve Travolta Re-edit [Mixed],Kings Of Tomorrow,Defected Radio Episode 083 (hosted by Roger Sanchez),12,6527411,1.81,spotify:track:7GzSihnxf6TiuV6r4qfLv4
1338,Hit Mix - Extended Version,Fun Fun,Mega Hit Mix,12,6249394,1.74,spotify:track:0lENSpJB2BuzfsDnCJk3HE
1339,Hafi Deo - Nick The Record & Dan Tyler Re-Edit Dub,Tabu Ley Rochereau,Steve Monite / Tabu Ley Rochereau Edits,12,5989733,1.66,spotify:track:1jUfPt9fRKmXl617Wkf1as
1340,Hello Echo,Kiwi,Hello Echo,12,5979587,1.66,spotify:track:58lrRLt4Unnb2PYtu6n1Xl
1341,"Calling Out - 12"" Mix",Sophie Lloyd,Calling Out,12,5432070,1.51,spotify:track:5Kl9w7n9PNzkd7Fi7r1Psu
1342,Disco Dancer,Kiki Gyan,24 Hours in a Disco 1978-82,12,4808290,1.34,spotify:track:2cg2qFUrMNRWqwZViXp2B2
1343,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",Miles Davis,Kind Of Blue (Legacy Edition),12,4783874,1.33,spotify:track:4vLYewWIvqHfKtJDk8c8tq
1344,Swallow - Tale Of Us Remix,Monolink,Swallow,12,4667813,1.3,spotify:track:476iNCuZzxV3AXQeRlF1qv
1345,Pino,Lazywax,Vol. 1,12,4662845,1.3,spotify:track:2SJY8jYHQe7WqlSmbVB1xf
1346,Everybody Loves the Sunshine,Gabriele Poso,Awakening,12,4523194,1.26,spotify:track:6Ubzws586DtcMdJoWKfQoE
1347,Pajama Stomp,Coeo,Disco Volante EP,12,4229993,1.17,spotify:track:1nNdzHyRuP1TCfwMoN4Cwa
1348,Pinturas,Joutro Mundo,"Brazilian Boogie & Disco, Vol. 2",12,4168239,1.16,spotify:track:2dYmMBoMnBpO69nSOzOltK
1349,Real Life Cinema,Coloray,Real Life Cinema,12,4097921,1.14,spotify:track:6acwCUzNs9Dz0LG8dCMIUX
1350,Heavy Hearted - Gerd Janson 3am Remix,The Jungle Giants,Love Signs Remixed,12,3985969,1.11,spotify:track:6oPJGj760vJunEmcFWkY5x
1351,Ndolo Embe Mulema,Eko,Funky Disco Music,12,3934020,1.09,spotify:track:2wCu7gCFE54RMUo3KuEBp4
1352,Do The Right Thing,Kareem Ali,"New Worlds, New Horizons",12,3917449,1.09,spotify:track:5YnjL4bWTgoBu4CBKoUIqR
1353,Collect Those Ends,Jensen Interceptor,"Memorial Park Tapes, Vol. 1",12,3914746,1.09,spotify:track:5dHa1X4irHerqN1ChpMkcb
1354,Coração Tambor - Unreleased Demo Version,Ian Pooley,Since Then. 2017,12,3842214,1.07,spotify:track:09h9vl0oc17LGiOJJuxCow
1355,"Zorro - Original 12"" Version",My Mine,Zorro,12,3841288,1.07,spotify:track:50c19cKUakspSB12AxXxg4
1356,Beach Jazz,Tom Jarmey,Beach Jazz,12,3839877,1.07,spotify:track:3PbtKwVUqIZPvbQZarAC0w
1357,Sometimes,Olivier Verhaeghe,Sometimes,12,3836844,1.07,spotify:track:12082VdNEhMbjRNbw2snKo
1358,Fighting Slowly,Voilaaa,Voiciii,12,3713653,1.03,spotify:track:4xSFbzUbstKi4Y8eTiS63H
1359,A Real Mother For Ya,"Johnny ""Guitar"" Watson",A Real Mother For Ya,12,3649769,1.01,spotify:track:27QTVCKEfq41PjPKQVa7vW
1360,Window,HVOB,Trialog,12,3554662,0.99,spotify:track:0LdUEe1iAVklYWgYAKBi5t
1361,Drum Machine Makes Me,Binary Digit,Acid Drop,12,3523564,0.98,spotify:track:3tie2VoHrZTrZjynYes02Q
1362,You Rock Me - Long Version,Larry Heard Presents Mr. White,E.P.,12,3514192,0.98,spotify:track:3c0fSkyTr1DE4GGfp0ZZfO
1363,Never Saw Never - Remix,Jacques Renault,Just Wanna Pry / Never Saw Never,12,3420759,0.95,spotify:track:79quZMtvqFMTsSIchk4tYV
1364,64 Ways,Dam Swindle,Boxed Out,12,3201219,0.89,spotify:track:6J7KJQI6URirSVSYhgFozc
1365,Ddoje Facce,Nu Genea,Nuova Napoli,12,3142812,0.87,spotify:track:2eugKq2QsQ3TRJ4JgbdpzC
1366,Dreadlock Holiday,10cc,Bloody Tourists,12,3114866,0.87,spotify:track:1LOZMYF5s8qhW7Rv4w2gun
1367,Rhythm Is A Dancer,SNAP!,The Madman's Return,12,3097019,0.86,spotify:track:1IWzfq3sLedGQ3fb2hAMBA
1368,Holding On,Gregory Porter,Take Me To The Alley - Deluxe,12,3076137,0.85,spotify:track:5ILI0A2ItBCnZ4sFvbg4G5
1369,A Certain Romance,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",12,3018271,0.84,spotify:track:0eDQj41kzBhMKQIkTt6OJR
1370,Tell You Something,Juando,Tell You Something,12,2927370,0.81,spotify:track:36phJyMkpYx2DvRGXAsB9B
1371,Sing Hallelujah!,Dr. Alban,One Love,12,2891015,0.8,spotify:track:2qjDNbgLzfBpCvDwfw11Qg
1372,Karma,Anoraak,Karma,12,2807314,0.78,spotify:track:12AmAZpSoctd3mVaADy9JQ
1373,Stay Inside,JT Donaldson,Stay Inside,12,2785281,0.77,spotify:track:5xqsZsHgLm97wQ5AwZLmXP
1374,Moqueca,Captain Planet,Sounds Like Home,12,2776678,0.77,spotify:track:5sZPAUNM7hFOwsGGln1Tku
1375,You'd Be So Nice To Come Home To,Riley Foster,This Can't Be Love,12,2755290,0.77,spotify:track:3v8xi4SIsLs5BzSPetIL4S
1376,Sirens,Monolink,Sirens,12,2743692,0.76,spotify:track:2Nsz5vf1G6jxQs9JdKkTaT
1377,Platform N9 - Edit,Jo Paciello,Platform N9,12,2738022,0.76,spotify:track:4wrWWAwhMrVr7HFzK2qZzf
1378,For Heavens Sake,Eugene Lambert,House Of Jade,12,2727609,0.76,spotify:track:0RhYQmwfGzHDBV3K8MaMDq
1379,Nos Coje la Tarde,The Bongo Hop,Satingarona Pt. 1,12,2722622,0.76,spotify:track:4z24zdPIKCZP6q3XoZlpM9
1380,Hold Me Back,Viper Diva,Born To Be Slytherin,12,2709322,0.75,spotify:track:2d4akAbnKzCexadZdG18Mg
1381,Part Ten,Paul Kalkbrenner,Parts of Life,12,2705174,0.75,spotify:track:0xvlFJilJpOBRySCwtSlnU
1382,Shadowplay - 2007 Remaster,Joy Division,Unknown Pleasures,12,2703988,0.75,spotify:track:4ZuC5MfGjRQs3pZtPxqMYP
1383,Mo' Better Blues,Maxeen,Mo' Better Blues,12,2699130,0.75,spotify:track:3CGqAtOKUe4pn3j9kOKp4J
1384,Drunken Cigarettes,Le Le,Partytime,12,2680790,0.74,spotify:track:5CVaFglIlh5B1xOLcDsKhQ
1385,Part Five,Paul Kalkbrenner,Parts of Life,12,2628928,0.73,spotify:track:4j92e1yPmUwCQrzbSvGZSR
1386,Je veux nager,Arno,Charles Ernest,12,2624699,0.73,spotify:track:2yfE4hluGzHdxM9Z46gquF
1387,Remain Silent - Ray Mang Version,The Phenomenal Handclap Band,Remain Silent,12,2623409,0.73,spotify:track:3Vw3696bsTfc0oxCB3A8MZ
1388,House Music Till'Death,DJ Windows 7,House Music Till`Death,12,2614101,0.73,spotify:track:0nUPfDwAsVYXolvFR3kNaz
1389,Careless Whisper,George Michael,Ladies And Gentlemen... The Best Of George Michael,12,2596718,0.72,spotify:track:4jDmJ51x1o9NZB5Nxxc7gY
1390,Little Miss Pipedream,The Wombats,"Proudly Present... A Guide to Love, Loss & Desperation",12,2587556,0.72,spotify:track:485YnZYHWXpOLP5wUoerVB
1391,Seu Carnaval,João Selva,Passarinho,12,2551896,0.71,spotify:track:41WhUgLPVXmEKXx7xwcs61
1392,Dancing in the Moonlight,Toploader,Onka's Big Moka,12,2548523,0.71,spotify:track:3Fzlg5r1IjhLk2qRw667od
1393,Lights Down Low,Jerry McHoy,Lights Down Low,12,2519605,0.7,spotify:track:0VbK2GED8zTpMnlh9xjMuv
1394,Go Your Own Way - 2004 Remaster,Fleetwood Mac,Rumours,12,2511991,0.7,spotify:track:07GvNcU1WdyZJq3XxP0kZa
1395,Money,The Drums,Portamento,12,2508749,0.7,spotify:track:3VIJBrMpvimHEw5wtPh2wB
1396,It's a Sin,Soldout,Puppylove,12,2505084,0.7,spotify:track:6Fq1BIDibXBqJVLinFQ0Gi
1397,Part Eleven,Paul Kalkbrenner,Parts of Life,12,2462778,0.68,spotify:track:6MI7XPygeiQlQ4lN9I2b5X
1398,When I Saw Your Face,Sharon Jones & The Dap-Kings,Soul of a Woman,12,2446424,0.68,spotify:track:67dxe7BRmgUhgoOC9K2HQo
1399,El Carretero,Buena Vista Social Club,Buena Vista Social Club,12,2442753,0.68,spotify:track:1PFNcjEKBz1BwrgCYuFJR3
1400,Can't Let You Go,Oden & Fatzo,Can't Let You Go,12,2427950,0.67,spotify:track:7mWlJrA8DTpF329VWSOuWY
1401,LA CANCIÓN,J Balvin,OASIS,12,2404285,0.67,spotify:track:0fea68AdmYNygeTGI4RC18
1402,Our House,Madness,The Rise & Fall,12,2385423,0.66,spotify:track:5ayicakbGkOJJLW26HJ8Rg
1403,Watching The Ships Roll In,The Kooks,Konk,12,2361567,0.66,spotify:track:7bdTkYUKzkdjPBnC1W2rXk
1404,Transmission - 2020 Digital Remaster,Joy Division,Transmission,12,2357358,0.65,spotify:track:1Bq65xKgu0kjSUMUlfWyPl
1405,From The Ritz To The Rubble,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",12,2315478,0.64,spotify:track:2vQQfWTanvD99OeHLAoyhW
1406,Drum Sequence,Raja Zahr,Drums of Lebanon,12,2151549,0.6,spotify:track:2ayAFI3ff8iRclbAN7GMxn
1407,Streets Don't Love Me,Paul Stephan,Streetmisfit4eva,12,2134748,0.59,spotify:track:3MCaduvfV6pF3oMbdlAiq4
1408,Should I Stay or Should I Go - Remastered,The Clash,Combat Rock (Remastered),12,2132072,0.59,spotify:track:39shmbIHICJ2Wxnk1fPSdz
1409,Madan,Haska,Madan,12,2100257,0.58,spotify:track:0EwWOHl3QwywWxBP4wQ59z
1410,Bielzinho / Bielzinho - Xinobi Remix,O Terno,Bielzinho / Bielzinho,12,2011050,0.56,spotify:track:64DRmqvCT6xC1ox9Zst1Rc
1411,Let There Be Love,Nat King Cole,Nat King Cole Sings George Shearing Plays,12,1991340,0.55,spotify:track:7AL1pxI9IwHoXs98G0T8cC
1412,Lola,Tremendous Aron,Lola,12,1982528,0.55,spotify:track:3GEofXwdmgFEadz59JngCw
1413,They look at me,Arno,Charles Ernest,12,1977974,0.55,spotify:track:1LDWvvBrvyPW7u1LMFIAKg
1414,Baby Love,The Supremes,Where Did Our Love Go,12,1896315,0.53,spotify:track:5uES1C2NgkdrNHiCwf9jRr
1415,Excactement,Vive La Fête,Grand Prix (Special Edition),12,1890214,0.53,spotify:track:40f0lg6Rr2nVkk4x6pLO6v
1416,I'd Rather Go Blind,Etta James,Tell Mama,12,1867523,0.52,spotify:track:1kPBT8S2wJFNAyBMnGVZgL
1417,АЭРОЭКСПРЕСС,Lusia Chebotina,АЭРОЭКСПРЕСС,12,1847804,0.51,spotify:track:5vVbQYjIpnPkQDOAdh4vKc
1418,phoenix,Jitwam,Third,12,1840171,0.51,spotify:track:6ArZZhyqCJe8spf3vJigxm
1419,Désenchantée,Kate Ryan,Different,12,1807946,0.5,spotify:track:4yOU9FaCmFFo2qfy1FHIe3
1420,I'm On Fire,Bruce Springsteen,Born In The U.S.A.,12,1801635,0.5,spotify:track:3PzsbWSQdLCKDLxn7YZfkM
1421,I Put a Spell On You,Screamin' Jay Hawkins,At Home with Screamin' Jay Hawkins,12,1738144,0.48,spotify:track:3sLhMSePzxSrmxluIqeoAZ
1422,Roda Mundo,Ana Mazzotti,Ninguém Vai Me Segurar,12,1710740,0.48,spotify:track:0OUoJ1BbBrgU6rR4M32Nje
1423,Turn,The Wombats,Beautiful People Will Ruin Your Life,12,1673552,0.46,spotify:track:2PL9IBLQvJjE7hqCQyJl2g
1424,Walk in the Park,charlie toØ human,Soundcloud Joints,12,1606484,0.45,spotify:track:6UuWEqdRJIgNcoLd8WggYV
1425,Dancing Shoes,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",12,1565513,0.43,spotify:track:0hAMkY2kwdXPPDfQ1e3BmJ
1426,(What A) Wonderful World - Mono,Sam Cooke,The Wonderful World Of Sam Cooke,12,1544857,0.43,spotify:track:2G0GextMwZJLkNxcSZ7ZJ3
1427,I Threw Glass at My Friend's Eyes and Now I'm on Probation,Destroy Boys,"Sorry, Mom",12,1540419,0.43,spotify:track:5ot500QigZaa1tH5tQoR1C
1428,17,Froukje,Licht En Donker,12,1417482,0.39,spotify:track:4YK7B6tL0h7Zx8wJMGNnj7
1429,Hit The Road Jack,Jeff Zavac,Miami Lighthouse for the Blind Presents: Instrumental Magic,12,1372850,0.38,spotify:track:4w7nHS3WCD0u25SkMUvq3a
1430,Doet Denken Pijn?,Job & Fred Band,Kant A,12,1284264,0.36,spotify:track:79mfvTQpmySwLfe96qYf71
1431,chonnchita,Bassti,she says it's too much,12,1249326,0.35,spotify:track:7l0dwVXLxg7kxR5ygHmnAf
1432,Monstera Esqueleto,Ciao Ciao Marigold,Beets Vol. I,12,1224345,0.34,spotify:track:4e7JWURIfpDoKjhl1eeKvp
1433,8 Ball,Jimmy Whoo,Motel Music Part. I,12,1173673,0.33,spotify:track:0qdRjESZlhfa0sD9QLdgBq
1434,for B.,Linearwave,for B.,12,1073023,0.3,spotify:track:4eqYoFG2SGQqMFCvKrjtiu
1435,From The Sky - Mixed,Kamilo Sanclemente,FGVIII,11,5538352,1.54,spotify:track:0LgLtOje3YiOtxqBcweMfr
1436,Disco Hi - Life,Orlando Julius,Disco Hi-Life,11,5352001,1.49,spotify:track:0kzZmpztpqxb4AA0M4ddyA
1437,Build It Up,Fatima Yamaha,Build Back Bangers,11,5240725,1.46,spotify:track:7yrkCum2wFKLCluzqmrroJ
1438,Invisible - Paul Kalkbrenner Remix,NTO,Invisible,11,4728885,1.31,spotify:track:2xUsXYIiK18wSnv2SXFGtj
1439,Check It,Schacke,Kisloty Forever,11,4646392,1.29,spotify:track:0cYop6WVFJ67Xb4BBYY0G4
1440,You Never Told You I'll Miss You That Much,Folamour,Fort Bellefleur,11,4404497,1.22,spotify:track:2OgmvQv7ZI1kN7eJBCSPHu
1441,Inside Outside - Phil Asher Restless Soul Fun Band Mix,Cotonete,The First EP Series,11,4343418,1.21,spotify:track:2uONBj9yyfbB0RBct2GTym
1442,Weightless Part 5,Marconi Union,Weightless (Ambient Transmission Vol. 2),11,4231376,1.18,spotify:track:56rN3Zh03LVnJ5kR1VTRJN
1443,Burn,The Cure,The Crow Original Motion Picture Soundtrack,11,4124035,1.15,spotify:track:0tHOTQBn2M4CD2dcyHivth
1444,Les Gout,Rampa,Les Gout,11,3967592,1.1,spotify:track:0ko0sZ5hNieT3LRq2lOGl3
1445,Showdown,Arpeggio,Breakout,11,3885554,1.08,spotify:track:2eZgCW8sYnZ8a1j4mjt70o
1446,Keep the Fire Burning,Gwen McCrae,On My Way,11,3726906,1.04,spotify:track:4rS4K30qVDExdjeU4feF4c
1447,Aaron,Paul Kalkbrenner,Berlin Calling (The Soundtrack by Paul Kalkbrenner),11,3700010,1.03,spotify:track:3Hz95hAWqdsk1801kiR5yv
1448,Wake People - Prins Thomas Diskomiks,Tuff City Kids,"Remixes, Vol. 3",11,3696515,1.03,spotify:track:5qLLLEqmn1999nk2ctUvZU
1449,Tea For Two,Joseph Lawrence,Alone Together,11,3652839,1.01,spotify:track:6cvFaPELAkWOJsypOptzZ6
1450,Champion,Rampa,Champion,11,3643745,1.01,spotify:track:4jyh0DRepnfq6yLKXEPQv2
1451,Bitter Sweet Symphony - Remastered 2016,The Verve,Urban Hymns,11,3618422,1.01,spotify:track:57iDDD9N9tTWe75x6qhStw
1452,Gou Talk,Peggy Gou,Seek For Maktoop,11,3614293,1.0,spotify:track:2sTP6ghDk046UnBZqsLyyO
1453,If Only I Could - Liem Remix,Fusion Groove Orchestra,If Only I Could,11,3502475,0.97,spotify:track:6vquPxrImxrJ2R7q6jeK1K
1454,Inner City - Esther Reichel Remix,Nachtboutique,"Dirty Night's and Boogie Light's, Pt. 2",11,3452536,0.96,spotify:track:7tmRrXhp270rWhy68Uxb0a
1455,A Letter To Elise,The Cure,Wish,11,3433512,0.95,spotify:track:7mEGddVRDdESAibWOnbXoA
1456,Observe,Chaos In The CBD,Midnight in Peckham,11,3176232,0.88,spotify:track:48S5q56TWuXRT2WLZ4LJGX
1457,Leather Forever,Miss Kittin,"Lost Tracks, Vol. 1",11,3054131,0.85,spotify:track:4OI5s4goBTLbEdTO5ELQe7
